date,sub_title_non_zero_pr,sub_title_top_50_pr,sub_title_top_75_pr,sub_title_pr_4_bins,sub_title_pr_normalized,sub_title_pr_norm_plus_base,sub_title_pos_non_zero_pr,sub_title_pos_top_50_pr,sub_title_pos_top_75_pr,sub_title_pos_pr_4_bins,sub_title_pos_pr_normalized,sub_title_pos_pr_norm_plus_base,sub_title_very_pos_non_zero_pr,sub_title_very_pos_top_50_pr,sub_title_very_pos_top_75_pr,sub_title_very_pos_pr_4_bins,sub_title_very_pos_pr_normalized,sub_title_very_pos_pr_norm_plus_base,sub_title_neg_non_zero_pr,sub_title_neg_top_50_pr,sub_title_neg_top_75_pr,sub_title_neg_pr_4_bins,sub_title_neg_pr_normalized,sub_title_neg_pr_norm_plus_base,sub_title_very_neg_non_zero_pr,sub_title_very_neg_top_50_pr,sub_title_very_neg_top_75_pr,sub_title_very_neg_pr_4_bins,sub_title_very_neg_pr_normalized,sub_title_very_neg_pr_norm_plus_base,sub_body_non_zero_pr,sub_body_top_50_pr,sub_body_top_75_pr,sub_body_pr_4_bins,sub_body_pr_normalized,sub_body_pr_norm_plus_base,sub_body_pos_non_zero_pr,sub_body_pos_top_50_pr,sub_body_pos_top_75_pr,sub_body_pos_pr_4_bins,sub_body_pos_pr_normalized,sub_body_pos_pr_norm_plus_base,sub_body_very_pos_non_zero_pr,sub_body_very_pos_top_50_pr,sub_body_very_pos_top_75_pr,sub_body_very_pos_pr_4_bins,sub_body_very_pos_pr_normalized,sub_body_very_pos_pr_norm_plus_base,sub_body_neg_non_zero_pr,sub_body_neg_top_50_pr,sub_body_neg_top_75_pr,sub_body_neg_pr_4_bins,sub_body_neg_pr_normalized,sub_body_neg_pr_norm_plus_base,sub_body_very_neg_non_zero_pr,sub_body_very_neg_top_50_pr,sub_body_very_neg_top_75_pr,sub_body_very_neg_pr_4_bins,sub_body_very_neg_pr_normalized,sub_body_very_neg_pr_norm_plus_base,com_body_non_zero_pr,com_body_top_50_pr,com_body_top_75_pr,com_body_pr_4_bins,com_body_pr_normalized,com_body_pr_norm_plus_base,com_body_pos_non_zero_pr,com_body_pos_top_50_pr,com_body_pos_top_75_pr,com_body_pos_pr_4_bins,com_body_pos_pr_normalized,com_body_pos_pr_norm_plus_base,com_body_very_pos_non_zero_pr,com_body_very_pos_top_50_pr,com_body_very_pos_top_75_pr,com_body_very_pos_pr_4_bins,com_body_very_pos_pr_normalized,com_body_very_pos_pr_norm_plus_base,com_body_neg_non_zero_pr,com_body_neg_top_50_pr,com_body_neg_top_75_pr,com_body_neg_pr_4_bins,com_body_neg_pr_normalized,com_body_neg_pr_norm_plus_base,com_body_very_neg_non_zero_pr,com_body_very_neg_top_50_pr,com_body_very_neg_top_75_pr,com_body_very_neg_pr_4_bins,com_body_very_neg_pr_normalized,com_body_very_neg_pr_norm_plus_base
2018-07-27,901.0,184.0,6.0,492.5,5.597520013284013,25.297520013284615,104.0,17.0,0.0,42.25,0.4836848871548617,2.173684887154862,25.0,8.0,0.0,10.75,0.19295444340900234,0.6229544434090022,48.0,6.0,0.0,17.5,0.1397377665430844,0.8397377665430842,3.0,2.0,0.0,2.5,0.026368137322293192,0.12636813732229318,901.0,184.0,6.0,492.5,5.597520013284013,25.297520013284615,71.0,6.0,2.0,25.75,0.44814493390283466,1.4781449339028363,54.0,4.0,2.0,19.25,0.395248167049959,1.1652481670499604,17.0,1.0,0.0,4.75,0.04084566861548272,0.23084566861548272,8.0,0.0,0.0,2.0,0.01815396662475003,0.09815396662475004,10086.0,476.0,40.0,2883.0,19.541600543364428,134.86160054335022,2349.0,140.0,20.0,681.25,6.773312580058175,34.02331258005893,1054.0,50.0,1.0,307.5,1.6750964309983836,13.975096430998448,1341.0,46.0,0.0,374.75,1.7127707519919069,16.702770751992002,494.0,17.0,0.0,137.5,0.6714943392450823,6.171494339245111
2018-07-28,715.0,121.0,7.0,353.75,3.5733796002784683,17.72337960027849,68.0,14.0,0.0,30.0,0.29822240664497063,1.4982224066449714,18.0,0.0,0.0,8.5,0.011820058512445315,0.35182005851244547,23.0,5.0,0.0,11.5,0.15318384002653632,0.6131838400265364,3.0,1.0,0.0,1.5,0.0418209525624601,0.1018209525624601,715.0,121.0,7.0,353.75,3.5733796002784683,17.72337960027849,71.0,7.0,2.0,22.5,0.46121160152162044,1.3612116015216216,58.0,5.0,2.0,17.75,0.41373478181143253,1.1237347818114332,13.0,1.0,0.0,4.25,0.015758871003031746,0.18575887100303176,9.0,1.0,0.0,2.75,0.014678077958120319,0.12467807795812032,7782.0,419.0,52.0,2300.5,18.544111739529328,110.5641117395211,1844.0,122.0,26.0,556.25,7.02641224691904,29.276412246919598,878.0,59.0,7.0,269.75,2.6654155508565176,13.45541555085656,1049.0,49.0,0.0,312.0,1.4276713702685981,13.90767137026866,439.0,22.0,0.0,133.0,0.6459834495998438,5.965983449599863
2018-07-29,621.0,123.0,3.0,253.75,3.162512997029991,13.312512997029955,52.0,4.0,0.0,26.5,0.17157884795458306,1.2315788479545828,10.0,0.0,0.0,5.75,0.00819023800556651,0.23819023800556652,36.0,3.0,0.0,11.5,0.0737924136353277,0.5337924136353278,4.0,1.0,0.0,1.0,0.02260086873736439,0.0626008687373644,621.0,123.0,3.0,253.75,3.162512997029991,13.312512997029955,54.0,4.0,2.0,19.75,0.40127107870033185,1.1912710787003329,38.0,3.0,2.0,13.25,0.37130105928025486,0.9013010592802552,20.0,4.0,0.0,5.5,0.0881406031598666,0.3081406031598665,11.0,3.0,0.0,2.75,0.07735119828011505,0.18735119828011504,8554.0,449.0,31.0,2465.0,16.73557300757958,115.3355730075684,1990.0,105.0,18.0,591.25,5.477807889343431,29.127807889343927,924.0,43.0,1.0,278.25,1.437794067965023,12.567794067965078,1145.0,54.0,0.0,321.0,1.6038727044605863,14.443872704460645,481.0,25.0,0.0,133.75,0.6494596262104538,5.9994596262104825
2018-07-30,926.0,212.0,12.0,501.5,6.450251788653617,26.51025178865413,89.0,13.0,1.0,52.5,0.6008284111101869,2.7008284111101832,22.0,2.0,0.0,10.5,0.11052243165812767,0.5305224316581278,39.0,14.0,0.0,16.5,0.2691511786979637,0.929151178697964,6.0,2.0,0.0,2.5,0.029603947127952307,0.1296039471279523,926.0,212.0,12.0,501.5,6.450251788653617,26.51025178865413,71.0,7.0,3.0,28.5,0.5936886553348902,1.7336886553348916,53.0,7.0,3.0,18.5,0.5744649901664939,1.3144649901664947,7.0,1.0,0.0,2.75,0.037394327574613716,0.1473943275746137,4.0,1.0,0.0,1.75,0.03653363106470309,0.10653363106470308,10445.0,531.0,103.0,3052.5,30.572817314114637,152.67281731409946,2581.0,174.0,56.0,774.75,12.38814410723996,43.37814410724001,1277.0,99.0,30.0,383.25,6.65087004368265,21.980870043682966,1292.0,75.0,0.0,358.25,2.3944569514616725,16.724456951461754,494.0,30.0,0.0,135.0,0.8740564350660793,6.2740564350661145
2018-07-31,931.0,178.0,8.0,383.75,5.7226766441544665,21.072676644154672,121.0,27.0,3.0,54.0,1.1307595618720245,3.2907595618720182,23.0,5.0,1.0,13.25,0.24413918123450154,0.7741391812345016,63.0,9.0,1.0,22.75,0.4195808452914991,1.3295808452914994,10.0,0.0,0.0,3.25,0.011792384738279796,0.1417923847382798,931.0,178.0,8.0,383.75,5.7226766441544665,21.072676644154672,75.0,5.0,2.0,28.25,0.41861630675459505,1.5486163067545964,56.0,4.0,2.0,21.25,0.38996652431358503,1.2399665243135858,17.0,0.0,0.0,4.75,0.01596591823229986,0.20596591823229987,12.0,0.0,0.0,3.25,0.009373962477264533,0.13937396247726452,11123.0,472.0,58.0,3199.75,22.00166665558508,149.99166665556746,2585.0,138.0,44.0,766.25,9.666342626846724,40.31634262684704,1145.0,57.0,15.0,345.0,3.5399363613348696,17.339936361334978,1409.0,64.0,0.0,394.25,1.9975925975824809,17.767592597582613,542.0,26.0,0.0,152.0,0.8369189681651161,6.916918968165136
2018-08-01,1257.0,211.0,55.0,406.25,10.06765000329513,26.317650003295306,163.0,26.0,5.0,55.25,0.977356557255012,3.1873565572550073,23.0,2.0,0.0,8.5,0.05587813571256475,0.39587813571256475,39.0,8.0,1.0,14.25,0.2046645205829503,0.7746645205829503,2.0,1.0,1.0,0.5,0.09689029385465961,0.1168902938546596,1257.0,211.0,55.0,406.25,10.06765000329513,26.317650003295306,86.0,4.0,3.0,28.5,0.7076418723943835,1.8476418723943835,72.0,4.0,3.0,22.75,0.6999277515357974,1.609927751535797,24.0,2.0,0.0,7.0,0.057772912459822544,0.33777291245982255,16.0,0.0,0.0,4.75,0.0179977432968718,0.2079977432968718,11548.0,563.0,110.0,3072.0,26.47004973670785,149.35004973668956,2894.0,162.0,48.0,779.25,11.099372803511947,42.269372803513185,1343.0,88.0,27.0,364.0,6.03088019721881,20.590880197219054,1407.0,80.0,8.0,367.5,2.193146184424887,16.89314618442517,541.0,34.0,5.0,139.25,0.9935035176434694,6.563503517643441
2018-08-02,1236.0,209.0,50.0,401.75,9.273173810601675,25.34317381060182,72.0,14.0,5.0,20.75,0.665728257030493,1.495728257030494,19.0,5.0,1.0,5.5,0.1560908841400127,0.37609088414001274,22.0,7.0,2.0,6.5,0.33469810826466173,0.5946981082646617,6.0,3.0,1.0,1.5,0.15981940617053758,0.21981940617053758,1236.0,209.0,50.0,401.75,9.273173810601675,25.34317381060182,84.0,11.0,2.0,30.25,0.591817856912637,1.8018178569126366,62.0,6.0,2.0,21.75,0.4825602390958698,1.35256023909587,14.0,5.0,0.0,4.5,0.0885973118969603,0.2685973118969603,7.0,3.0,0.0,2.25,0.061983111461540154,0.15198311146154017,10974.0,524.0,118.0,2967.0,24.235698818418886,142.91569881840337,2679.0,139.0,43.0,725.75,10.537518427133335,39.56751842713436,1216.0,51.0,19.0,330.0,4.140594533439749,17.340594533439937,1347.0,73.0,11.0,362.75,2.2239513375288147,16.733951337529042,497.0,30.0,4.0,135.0,0.9066849372814694,6.306684937281449
2018-08-03,1194.0,215.0,52.0,393.0,9.71694490524504,25.43694490524517,76.0,19.0,3.0,21.75,0.6676384319201024,1.5376384319201029,19.0,3.0,0.0,5.5,0.06221523677492068,0.2822152367749207,25.0,1.0,0.0,7.75,0.02412150944982984,0.3341215094498299,0.0,0.0,0.0,0.25,0.0,0.01,1194.0,215.0,52.0,393.0,9.71694490524504,25.43694490524517,83.0,7.0,2.0,27.5,0.4858012229616559,1.5858012229616556,69.0,5.0,2.0,22.0,0.4576203483704849,1.3376203483704854,16.0,0.0,0.0,5.75,0.008226851980060635,0.2382268519800606,8.0,0.0,0.0,2.75,0.005047891196846659,0.11504789119684665,12620.0,614.0,188.0,3375.5,29.44936231817543,164.46936231815448,2852.0,165.0,67.0,767.5,11.878030050289949,42.578030050291275,1253.0,74.0,22.0,340.25,3.3644993389892215,16.97449933898945,1545.0,98.0,29.0,410.0,2.9922593090112617,19.392259309011546,566.0,40.0,12.0,150.25,1.2044786796423075,7.214478679642283
2018-08-04,801.0,119.0,18.0,266.5,4.61360150750152,15.273601507501526,47.0,5.0,0.0,16.75,0.10791947818752666,0.7779194781875268,15.0,2.0,0.0,5.0,0.039071175646911205,0.2390711756469112,14.0,1.0,0.0,5.75,0.03214184682378003,0.26214184682378006,3.0,0.0,0.0,1.0,0.006962985081500906,0.04696298508150091,801.0,119.0,18.0,266.5,4.61360150750152,15.273601507501526,51.0,2.0,2.0,18.25,0.41862317111977526,1.1486231711197756,38.0,2.0,2.0,13.5,0.4073832965617112,0.9473832965617116,11.0,0.0,0.0,4.0,0.006837288339731159,0.16683728833973116,7.0,0.0,0.0,2.5,0.0054550200038451955,0.10545502000384521,9266.0,482.0,115.0,2488.25,21.043019196879015,120.5730191968681,2181.0,128.0,54.0,590.5,9.034958251256155,32.65495825125703,926.0,65.0,22.0,253.5,3.9420792402977405,14.082079240297832,1030.0,66.0,12.0,274.0,1.8559551572572803,12.815955157257463,340.0,21.0,4.0,91.75,0.6043771112158844,4.274377111215867
2018-08-05,677.0,110.0,14.0,232.75,4.263449309348129,13.573449309348108,70.0,12.0,1.0,28.0,0.34510867402137013,1.4651086740213701,22.0,3.0,0.0,7.75,0.07237144582509364,0.38237144582509375,15.0,4.0,0.0,6.25,0.11610653423236957,0.3661065342323696,1.0,0.0,0.0,0.75,0.0009501397671893533,0.030950139767189355,677.0,110.0,14.0,232.75,4.263449309348129,13.573449309348108,48.0,5.0,2.0,15.5,0.4548533854933979,1.0748533854933982,39.0,5.0,2.0,12.25,0.44287012185610103,0.9328701218561011,20.0,3.0,0.0,5.5,0.11061494427635656,0.3306149442763565,10.0,2.0,0.0,2.75,0.07127171520969021,0.1812717152096902,7821.0,368.0,81.0,2105.0,21.077810292076798,105.27781029207061,1940.0,129.0,53.0,528.75,11.629564768866965,32.77956476886794,906.0,49.0,14.0,245.5,3.7805154214125993,13.600515421412693,909.0,40.0,3.0,239.5,1.16944836221086,10.749448362210943,339.0,15.0,2.0,88.5,0.5063922447951784,4.0463922447951655
2018-08-06,1053.0,238.0,52.0,356.5,9.891250580368053,24.151250580368224,118.0,13.0,3.0,44.5,0.583362575367321,2.36336257536732,44.0,5.0,1.0,16.0,0.18556613016161752,0.8255661301616178,56.0,7.0,1.0,16.0,0.2529208761523725,0.8929208761523726,5.0,2.0,0.0,1.5,0.04047790883881149,0.1004779088388115,1053.0,238.0,52.0,356.5,9.891250580368053,24.151250580368224,64.0,10.0,3.0,21.5,0.6449884893011525,1.5049884893011516,54.0,9.0,3.0,16.75,0.6255098342037345,1.2955098342037341,16.0,1.0,0.0,4.75,0.03351202989898564,0.22351202989898566,8.0,1.0,0.0,2.5,0.026178816035080123,0.12617881603508013,9022.0,469.0,116.0,2469.5,24.084741008089527,122.86474100807858,2154.0,127.0,54.0,602.25,11.954039250837393,36.04403925083835,1015.0,57.0,30.0,281.5,7.109632743632709,18.369632743632856,1150.0,64.0,9.0,305.0,1.7416819396639844,13.941681939664226,401.0,22.0,4.0,103.75,0.6207126113560361,4.7707126113560205
2018-08-07,1044.0,181.0,45.0,363.5,7.7921830284863685,22.33218302848649,142.0,20.0,4.0,46.25,0.7845820253624491,2.6345820253624463,32.0,3.0,0.0,11.5,0.09097159241152254,0.5509715924115226,55.0,12.0,3.0,17.75,0.5899534194009641,1.2999534194009645,7.0,2.0,0.0,2.0,0.07644402829488535,0.15644402829488535,1044.0,181.0,45.0,363.5,7.7921830284863685,22.33218302848649,66.0,7.0,2.0,22.0,0.5381038553695302,1.4181038553695298,53.0,6.0,2.0,18.0,0.4693005311480327,1.1893005311480327,28.0,1.0,0.0,8.25,0.02717518529947987,0.35717518529947995,16.0,1.0,0.0,4.75,0.017338193050852747,0.20733819305085271,12336.0,627.0,85.0,3354.75,24.377843935878555,158.56784393585852,2776.0,166.0,49.0,769.75,10.228254107807533,41.018254107808865,1174.0,64.0,16.0,330.75,4.538763867776609,17.768763867776812,1685.0,87.0,2.0,448.5,2.329801235782995,20.26980123578336,588.0,33.0,2.0,157.25,0.9213929174312676,7.211392917431238
2018-08-08,1171.0,206.0,49.0,397.0,8.901423576179699,24.78142357617998,95.0,24.0,2.0,40.75,0.6413100093922331,2.2713100093922303,20.0,5.0,0.0,11.75,0.11890848333917997,0.5889084833391801,81.0,14.0,4.0,23.0,0.6292035886282449,1.5492035886282447,11.0,1.0,0.0,3.25,0.024966335654454924,0.15496633565445495,1171.0,206.0,49.0,397.0,8.901423576179699,24.78142357617998,81.0,8.0,2.0,26.0,0.5697014225733279,1.609701422573327,55.0,7.0,2.0,18.0,0.5311074391431487,1.251107439143148,27.0,2.0,0.0,8.25,0.04171328758593156,0.3717132875859316,15.0,2.0,0.0,4.25,0.03259886159376864,0.20259886159376864,16503.0,706.0,154.0,4488.25,33.13171284210148,212.6617128420599,3634.0,208.0,69.0,998.0,14.890678219600368,54.81067821960218,1592.0,108.0,34.0,438.0,8.469425533777557,25.989425533778114,2106.0,75.0,9.0,572.25,2.3238969086562054,25.2138969086569,765.0,29.0,3.0,207.5,0.8684442109608211,9.168444210960827
2018-08-09,1089.0,178.0,44.0,407.0,7.805007780322042,24.0850077803222,114.0,13.0,3.0,45.75,0.550998808570554,2.3809988085705536,27.0,1.0,0.0,11.75,0.03346514072986586,0.5034651407298661,42.0,6.0,2.0,13.25,0.3368071637991089,0.8668071637991093,5.0,0.0,0.0,1.5,0.00645090161626892,0.06645090161626892,1089.0,178.0,44.0,407.0,7.805007780322042,24.0850077803222,92.0,5.0,3.0,30.25,0.5648126593137862,1.7748126593137856,65.0,4.0,2.0,20.0,0.45074388696499684,1.2507438869649972,14.0,1.0,0.0,4.75,0.028085820167316346,0.21808582016731642,9.0,0.0,0.0,3.0,0.011529836755253648,0.13152983675525365,11822.0,595.0,127.0,3254.75,26.036036081396716,156.22603608137663,2894.0,194.0,58.0,800.0,10.41480351181634,42.414803511817546,1386.0,106.0,33.0,382.25,5.922429596887275,21.21242959688756,1437.0,67.0,10.0,382.75,2.0036819067014964,17.31368190670182,560.0,23.0,5.0,146.75,0.8196205659782102,6.68962056597819
2018-08-10,1066.0,215.0,42.0,360.0,8.966725754799272,23.366725754799422,99.0,14.0,2.0,37.75,0.46814527228397906,1.9781452722839794,27.0,2.0,0.0,9.75,0.07376880465008442,0.4637688046500845,36.0,6.0,0.0,11.75,0.10446287844662691,0.574462878446627,11.0,1.0,0.0,4.0,0.013037478119181243,0.17303747811918124,1066.0,215.0,42.0,360.0,8.966725754799272,23.366725754799422,80.0,10.0,2.0,28.25,0.5617395188684238,1.6917395188684239,63.0,8.0,2.0,22.0,0.5079440120949958,1.387944012094996,23.0,1.0,0.0,7.75,0.028395039639131633,0.3383950396391317,13.0,0.0,0.0,4.0,0.01451000381522687,0.17451000381522686,11404.0,542.0,84.0,3159.0,19.556055433674675,145.9160554336568,2533.0,140.0,35.0,720.5,6.9272016428684795,35.74720164286933,1103.0,62.0,11.0,317.5,1.7700627915289582,14.470062791529193,1476.0,79.0,10.0,394.0,2.046167161836173,17.806167161836523,513.0,35.0,5.0,137.25,0.8934835088063479,6.383483508806315
2018-08-11,750.0,113.0,16.0,276.5,3.881880938641739,14.941880938641729,75.0,7.0,1.0,30.5,0.2543225785963829,1.474322578596383,12.0,0.0,0.0,7.0,0.021789841416112468,0.3017898414161126,42.0,8.0,1.0,14.0,0.3158411474968701,0.8758411474968703,10.0,2.0,1.0,2.75,0.1121987974014332,0.2221987974014332,750.0,113.0,16.0,276.5,3.881880938641739,14.941880938641729,53.0,5.0,2.0,22.0,0.45722935940986265,1.3372293594098625,42.0,5.0,2.0,16.25,0.4496729998388889,1.0996729998388892,16.0,2.0,0.0,4.5,0.036795557588888736,0.21679555758888872,13.0,2.0,0.0,3.75,0.035869643162388026,0.18586964316238802,13945.0,549.0,90.0,3818.25,20.854826352830695,173.58482635280149,2993.0,157.0,40.0,827.5,8.500326296052291,41.60032629605386,1314.0,63.0,14.0,364.5,3.3962834037398757,17.976283403740172,1791.0,68.0,13.0,483.25,2.1554422761703007,21.48544227617086,630.0,28.0,8.0,170.25,0.935303542560429,7.74530354256039
2018-08-12,610.0,108.0,15.0,229.25,4.096697432784586,13.266697432784566,59.0,11.0,1.0,23.25,0.2623456373473567,1.1923456373473573,20.0,2.0,0.0,6.75,0.03634509646570176,0.30634509646570185,43.0,8.0,1.0,13.25,0.40400859597820743,0.9340085959782075,12.0,2.0,0.0,3.5,0.05972967788495625,0.19972967788495624,610.0,108.0,15.0,229.25,4.096697432784586,13.266697432784566,57.0,4.0,2.0,19.25,0.4379931745721809,1.207993174572181,40.0,3.0,2.0,14.0,0.41751259568282306,0.9775125956828234,12.0,0.0,0.0,3.5,0.008175449448011716,0.14817544944801173,5.0,0.0,0.0,1.5,0.001271730172887042,0.06127173017288704,9369.0,531.0,97.0,2588.25,20.161518225601807,123.69151822559195,2202.0,136.0,41.0,612.0,8.054417361171538,32.53441736117224,951.0,67.0,18.0,265.0,3.9164979592889213,14.516497959289039,1249.0,65.0,7.0,342.0,1.806919140417066,15.48691914041727,470.0,20.0,2.0,124.75,0.633988749160295,5.623988749160272
2018-08-13,1087.0,187.0,43.0,394.75,7.926145914415828,23.716145914415993,107.0,14.0,2.0,38.25,0.42326274957751686,1.9532627495775183,24.0,4.0,1.0,8.5,0.13527103941441143,0.47527103941441157,80.0,16.0,3.0,26.5,0.5459754807071233,1.6059754807071234,12.0,3.0,0.0,4.0,0.06286002971627608,0.22286002971627608,1087.0,187.0,43.0,394.75,7.926145914415828,23.716145914415993,101.0,4.0,3.0,34.0,0.6198104487531557,1.9798104487531543,64.0,4.0,3.0,22.5,0.5740151017878995,1.4740151017878986,27.0,2.0,0.0,9.0,0.06982919260448782,0.429829192604488,12.0,2.0,0.0,4.25,0.053783364480582165,0.2237833644805822,16251.0,643.0,155.0,4501.75,31.32857265868035,211.3985726586437,3771.0,203.0,81.0,1053.0,16.349106493623452,58.46910649362541,1714.0,100.0,46.0,485.25,10.492953203637743,29.902953203638692,2153.0,92.0,17.0,588.5,2.8304885188514057,26.37048851885208,767.0,36.0,9.0,209.75,1.1637438046610384,9.553743804661094
2018-08-14,1336.0,219.0,47.0,475.25,8.62275407411616,27.632754074116505,123.0,13.0,1.0,47.0,0.4293061574130526,2.30930615741305,34.0,2.0,0.0,12.25,0.04710353025227046,0.5371035302522708,102.0,19.0,5.0,31.0,0.7981991647345191,2.0381991647345186,15.0,3.0,1.0,5.25,0.13935576491004734,0.34935576491004733,1336.0,219.0,47.0,475.25,8.62275407411616,27.632754074116505,117.0,11.0,1.0,39.25,0.33286691565126014,1.9028669156512588,102.0,11.0,1.0,33.5,0.3200041523004235,1.6600041523004228,32.0,4.0,0.0,10.25,0.06734712421247441,0.47734712421247477,20.0,1.0,0.0,6.25,0.03184863672747963,0.2818486367274797,20043.0,736.0,129.0,5560.75,36.20634545509003,258.63634545502265,4298.0,228.0,86.0,1201.75,20.135106139269396,68.20510613927011,1884.0,125.0,54.0,528.25,13.24794094146118,34.37794094146213,2528.0,86.0,6.0,699.0,2.450206707421404,30.410206707422315,919.0,34.0,3.0,251.75,0.990051086423607,11.060051086423673
2018-08-15,1013.0,188.0,45.0,367.25,8.964571935392247,23.65457193539235,93.0,8.0,2.0,36.5,0.3901972785091913,1.8501972785091916,19.0,0.0,0.0,7.75,0.021012607243175933,0.3310126072431761,59.0,8.0,3.0,19.75,0.44259854167011375,1.2325985416701135,7.0,1.0,1.0,2.25,0.10394383831426542,0.19394383831426545,1013.0,188.0,45.0,367.25,8.964571935392247,23.65457193539235,101.0,10.0,3.0,33.5,0.7429499909648629,2.0829499909648623,71.0,10.0,3.0,23.75,0.7277655792252626,1.6777655792252626,18.0,0.0,0.0,6.25,0.01306841531763305,0.26306841531763303,12.0,0.0,0.0,4.25,0.011495601356060588,0.18149560135606058,13455.0,568.0,95.0,3761.0,23.98349970051417,174.42349970048775,3159.0,161.0,45.0,892.25,11.146527717805352,46.83652771780676,1439.0,76.0,24.0,402.25,6.301093371243688,22.39109337124404,1590.0,87.0,8.0,441.25,2.199359232078147,19.849359232078605,575.0,35.0,3.0,160.0,0.8698033139910027,7.269803313990969
2018-08-16,1128.0,211.0,49.0,386.5,9.546605279101518,25.00660527910164,105.0,20.0,5.0,38.25,0.9511554892211436,2.4811554892211403,19.0,3.0,0.0,8.5,0.10624612002761007,0.44624612002761027,52.0,12.0,5.0,18.75,0.675710603738563,1.4257106037385625,11.0,1.0,0.0,4.0,0.035180136628706865,0.19518013662870687,1128.0,211.0,49.0,386.5,9.546605279101518,25.00660527910164,61.0,4.0,2.0,23.5,0.44960748417029783,1.3896074841702974,47.0,4.0,2.0,18.5,0.43796486970232706,1.177964869702327,15.0,2.0,0.0,6.0,0.03498335783511866,0.27498335783511874,7.0,1.0,0.0,2.75,0.021626855955833475,0.13162685595583348,11341.0,623.0,110.0,3205.25,23.6587738127022,151.8687738126837,2755.0,186.0,52.0,793.75,10.550928549194373,42.300928549195596,1255.0,97.0,27.0,365.0,5.206038364137037,19.806038364137304,1408.0,89.0,10.0,387.25,2.1921473037328263,17.68214730373308,516.0,22.0,2.0,142.5,0.6101175719728565,6.310117571972834
2018-08-17,1047.0,153.0,42.0,381.5,7.607030216416996,22.867030216417152,92.0,8.0,2.0,38.5,0.41344423829161103,1.953444238291611,19.0,2.0,0.0,10.75,0.07651948919722476,0.5065194891972249,39.0,7.0,3.0,14.0,0.37989371258000376,0.9398937125800041,11.0,4.0,2.0,3.75,0.22837125330014912,0.3783712533001491,1047.0,153.0,42.0,381.5,7.607030216416996,22.867030216417152,72.0,4.0,2.0,27.5,0.4843573104871549,1.5843573104871542,57.0,4.0,2.0,20.75,0.47686289978826724,1.3068628997882672,13.0,1.0,0.0,3.5,0.019276952788333333,0.15927695278833331,4.0,0.0,0.0,1.0,0.003987441388843883,0.04398744138884388,11188.0,552.0,76.0,3132.5,18.934562115390595,144.23456211537234,2556.0,154.0,34.0,731.75,7.326629419848568,36.596629419849265,1170.0,82.0,22.0,334.0,4.554339697694059,17.91433969769425,1301.0,72.0,8.0,359.25,1.8216745221391593,16.191674522139426,469.0,30.0,4.0,129.5,0.7579990227985973,5.937999022798571
2018-08-18,780.0,113.0,12.0,276.75,3.791267876153467,14.861267876153462,87.0,12.0,2.0,31.25,0.4517793442634788,1.7017793442634785,24.0,0.0,0.0,8.5,0.03583581774567174,0.3758358177456719,34.0,8.0,0.0,11.75,0.12445163894027804,0.5944516389402783,1.0,1.0,0.0,0.5,0.011833130693513128,0.03183313069351313,780.0,113.0,12.0,276.75,3.791267876153467,14.861267876153462,65.0,11.0,2.0,22.25,0.5192106457566505,1.4092106457566498,52.0,10.0,2.0,18.0,0.4931328788173681,1.213132878817368,10.0,1.0,0.0,3.0,0.02084453578116592,0.14084453578116593,8.0,1.0,0.0,2.25,0.018824039588398987,0.108824039588399,8020.0,499.0,49.0,2261.0,17.308257471826725,107.74825747181765,1967.0,133.0,27.0,555.25,7.354030739145206,29.564030739145803,893.0,54.0,3.0,253.25,1.7237410564255298,11.853741056425655,1024.0,70.0,2.0,286.5,1.4942686445093343,12.954268644509494,393.0,32.0,0.0,108.75,0.614334048345247,4.964334048345229
2018-08-19,687.0,106.0,18.0,246.5,4.286314020354854,14.14631402035485,64.0,10.0,2.0,28.5,0.3503285649999892,1.4903285649999902,12.0,0.0,0.0,5.5,0.004440584118380696,0.22444058411838072,33.0,8.0,3.0,12.0,0.39769013504112677,0.8776901350411267,5.0,1.0,0.0,1.75,0.027095899470665454,0.09709589947066545,687.0,106.0,18.0,246.5,4.286314020354854,14.14631402035485,39.0,6.0,3.0,17.75,0.6701935466953058,1.3801935466953061,30.0,5.0,3.0,13.0,0.6533997601128714,1.1733997601128716,9.0,1.0,0.0,3.25,0.012893732047572829,0.1428937320475728,6.0,1.0,0.0,2.0,0.012058139877821799,0.0920581398778218,7346.0,433.0,61.0,2114.25,13.415744986009866,97.98574498600436,1806.0,113.0,25.0,520.75,5.009033478817914,25.839033478818425,824.0,45.0,10.0,242.75,2.077720502352565,11.787720502352649,966.0,65.0,12.0,276.25,1.713508215610974,12.763508215611088,386.0,24.0,6.0,110.25,0.7020131698927143,5.112013169892689
